arm,pid,metric,n_logged_steps,mean,population_std,min,max,step1,step150,last50_mean
target,2524363,response_length/max/webshop,150,512.0,0.0,512.0,512.0,512.0,512.0,512.0
target,2524363,response_length/mean,150,211.73886666666667,43.876091506372305,133.135,429.486,139.042,217.63,210.38986
target,2524363,response_length/mean/alfworld,150,212.52982666666665,54.977490945506865,116.35,480.053,126.301,219.983,211.3909
target,2524363,response_length/mean/search,150,130.7791,13.382179439712601,67.483,158.631,81.227,144.28,133.70678
target,2524363,response_length/mean/webshop,150,231.56391333333332,9.50654670069468,213.11,264.841,226.004,231.452,229.98544
target,2524363,response_length/min,150,12.76,5.713936179785933,1.0,19.0,1.0,15.0,11.82
target,2524363,response_length/min/alfworld,150,67.63333333333334,17.449896529460823,1.0,83.0,1.0,79.0,73.26
target,2524363,response_length/min/search,150,15.006666666666666,2.6620710400404834,1.0,19.0,1.0,15.0,15.36
target,2524363,response_length/min/webshop,150,58.946666666666665,28.47426596459024,1.0,104.0,1.0,59.0,51.56
target,2524363,sign_weight/abs_delta_mean/alfworld,150,7.2355133333333335,0.45270924792360445,6.008,8.531,7.313,7.371,7.27558
target,2524363,sign_weight/abs_delta_mean/search,150,1.9276466666666665,0.07129797908932779,1.453,2.055,1.778,1.953,1.95176
target,2524363,sign_weight/abs_delta_mean/webshop,150,5.328773333333333,0.22974917182779037,4.718,6.218,4.72,5.295,5.3998
target,2524363,sign_weight/agree_rate/alfworld__on__search,150,0.48544000000000004,0.017133001293799445,0.447,0.536,0.505,0.469,0.48345999999999995
target,2524363,sign_weight/agree_rate/alfworld__on__webshop,150,0.6794533333333334,0.017042138624271543,0.639,0.727,0.711,0.697,0.67718
target,2524363,sign_weight/agree_rate/search__on__alfworld,150,0.3923466666666666,0.0402944142806695,0.301,0.522,0.477,0.377,0.38078
target,2524363,sign_weight/agree_rate/search__on__webshop,150,0.34924666666666665,0.010482961837614818,0.321,0.377,0.361,0.35,0.34897999999999996
target,2524363,sign_weight/agree_rate/webshop__on__alfworld,150,0.76064,0.04475254629627235,0.604,0.859,0.732,0.787,0.76756
target,2524363,sign_weight/agree_rate/webshop__on__search,150,0.36207333333333336,0.013394076634426464,0.312,0.415,0.415,0.339,0.3607
target,2524363,sign_weight/alfworld/frac_agree_neg,150,0.037746666666666664,0.005168090126493108,0.021,0.053,0.038,0.038,0.038
target,2524363,sign_weight/alfworld/frac_agree_pos,150,0.20391333333333334,0.022110611831325597,0.153,0.332,0.255,0.206,0.19862000000000002
target,2524363,sign_weight/alfworld/frac_conflict_on_neg,150,0.08186,0.018466557159723448,0.035,0.135,0.064,0.072,0.0819
target,2524363,sign_weight/alfworld/frac_conflict_on_pos,150,0.02228,0.00492086713225762,0.014,0.043,0.042,0.024,0.02122
target,2524363,sign_weight/alfworld/frac_neutral_off_task_silent,150,0.05562,0.0020352559216635794,0.052,0.073,0.06,0.056,0.055200000000000006
target,2524363,sign_weight/alfworld/frac_neutral_off_task_split,150,0.5593866666666667,0.03125140779051222,0.452,0.657,0.503,0.565,0.5661200000000001
target,2524363,sign_weight/alfworld/frac_neutral_on_task_silent,150,0.03926,0.001634747686953556,0.036,0.047,0.038,0.039,0.03896
target,2524363,sign_weight/alfworld/inv_z,150,0.9903333333333334,0.001074967699773141,0.988,0.994,0.989,0.991,0.9902599999999999
target,2524363,sign_weight/alfworld/mass_frac_agree_neg,150,0.021213333333333334,0.0026219246535491613,0.013,0.029,0.024,0.022,0.021320000000000002
target,2524363,sign_weight/alfworld/mass_frac_agree_pos,150,0.07003333333333332,0.004806130344558799,0.041,0.081,0.077,0.069,0.07078000000000001
target,2524363,sign_weight/alfworld/mass_frac_conflict_on_neg,150,0.002873333333333333,0.00040491425704160575,0.002,0.004,0.003,0.003,0.00288
target,2524363,sign_weight/alfworld/mass_frac_conflict_on_pos,150,0.02716666666666667,0.0029808649005876727,0.013,0.036,0.029,0.026,0.02694
